STATION ID,TIME,EIGHT WEEK AHEAD,FIVE WEEKS AHEADTWO WEEKS AHEAD,TEN DAYS AHEAD,ONE WEEK AHEAD,THREE DAYS AHEAD,ONE DAY AHEAD,FOUR AHEAD,THREE AHEAD,TWO AHEAD,ONE AHEAD,AVAILABLE BIKES,TARGET
21,2020-03-10 00:40:02,0,0,0,1,0,2,14,2,1,1,1,1,1
21,2020-03-10 00:45:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 00:50:03,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 00:55:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:00:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:05:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:10:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:15:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:20:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:25:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:30:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:35:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:40:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:45:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:50:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 01:55:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:00:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:05:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:10:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:15:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:20:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:25:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:30:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:35:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:40:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:45:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:50:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 02:55:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:00:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:05:03,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:10:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:15:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:20:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:25:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:30:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:35:27,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:40:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:45:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:50:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 03:55:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:00:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:05:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:10:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:15:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:20:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:25:03,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:30:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:35:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:40:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:45:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:50:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 04:55:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 05:00:03,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 05:05:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 05:10:02,0,0,0,1,0,2,14,1,1,1,1,1,1
21,2020-03-10 05:15:02,0,0,0,1,0,2,14,1,1,1,1,1,2
21,2020-03-10 05:20:02,1,0,1,1,0,2,14,1,1,1,1,1,2
21,2020-03-10 05:25:02,2,1,1,1,0,2,15,1,1,1,1,2,3
21,2020-03-10 05:30:02,2,1,2,1,0,2,16,1,1,1,1,2,3
21,2020-03-10 05:35:02,2,1,2,1,0,2,16,1,1,1,2,3,3
21,2020-03-10 05:40:02,2,1,2,1,0,2,16,1,1,1,2,3,4
21,2020-03-10 05:45:02,2,1,2,1,0,2,16,1,1,2,3,3,4
21,2020-03-10 05:50:02,2,1,2,1,1,2,17,1,1,2,3,4,4
21,2020-03-10 05:55:02,2,1,2,1,1,3,17,1,2,3,3,4,4
21,2020-03-10 06:00:02,2,1,2,1,1,3,17,1,2,3,4,4,4
21,2020-03-10 06:05:02,2,2,0,1,1,4,18,2,3,3,4,4,4
21,2020-03-10 06:10:03,2,2,0,2,1,4,18,2,3,4,4,4,4
21,2020-03-10 06:15:02,2,1,0,2,1,4,17,3,3,4,4,4,4
21,2020-03-10 06:20:02,2,1,0,3,1,4,17,3,4,4,4,4,4
21,2020-03-10 06:25:02,2,1,0,3,1,4,17,3,4,4,4,4,4
21,2020-03-10 06:30:02,2,1,0,3,1,4,17,4,4,4,4,4,4
21,2020-03-10 06:35:02,1,1,0,3,1,5,18,4,4,4,4,4,4
21,2020-03-10 06:40:02,0,0,0,3,1,5,18,4,4,4,4,4,4
21,2020-03-10 06:45:02,1,0,0,3,0,5,18,4,4,4,4,4,4
21,2020-03-10 06:50:27,1,0,0,3,0,6,18,4,4,4,4,4,5
21,2020-03-10 06:55:02,2,0,0,4,0,6,20,4,4,4,4,4,6
21,2020-03-10 07:00:02,3,2,2,4,2,6,20,4,4,4,4,5,6
21,2020-03-10 07:05:02,4,5,2,4,2,7,20,4,4,4,4,6,5
21,2020-03-10 07:10:02,4,5,2,3,2,7,20,4,4,4,5,6,4
21,2020-03-10 07:15:02,2,4,0,3,2,7,20,4,4,4,6,5,4
21,2020-03-10 07:20:02,2,4,0,3,3,7,20,4,4,5,6,4,3
21,2020-03-10 07:25:02,2,4,0,3,2,7,20,4,4,6,5,4,3
21,2020-03-10 07:30:02,2,4,0,3,2,6,19,4,5,6,4,3,2
21,2020-03-10 07:35:02,3,4,1,4,3,6,20,4,6,5,4,3,0
21,2020-03-10 07:40:02,4,4,1,5,3,7,20,5,6,4,3,2,0
21,2020-03-10 07:45:02,4,3,2,5,3,7,20,6,5,4,3,0,0
21,2020-03-10 07:50:02,6,3,2,7,3,7,21,6,4,3,2,0,1
21,2020-03-10 07:55:02,8,3,4,9,3,9,21,5,4,3,0,0,1
21,2020-03-10 08:00:02,7,3,4,10,3,9,19,4,3,2,0,1,0
21,2020-03-10 08:05:02,6,4,2,10,4,9,19,4,3,0,0,1,1
21,2020-03-10 08:10:02,6,4,5,10,3,9,17,3,2,0,1,0,2
21,2020-03-10 08:15:02,7,5,4,10,3,9,18,3,0,0,1,1,3
21,2020-03-10 08:20:02,7,8,3,11,5,10,19,2,0,1,0,2,4
21,2020-03-10 08:25:02,7,8,3,11,6,11,21,0,0,1,1,3,6
21,2020-03-10 08:30:02,8,9,3,11,5,11,22,0,1,0,2,4,6
21,2020-03-10 08:35:02,9,12,4,11,5,11,22,0,1,1,3,6,5
21,2020-03-10 08:40:02,6,10,5,11,5,11,23,1,0,2,4,6,6
21,2020-03-10 08:45:02,5,9,5,12,7,11,27,1,1,3,6,5,8
21,2020-03-10 08:50:02,5,8,6,13,9,11,28,0,2,4,6,6,12
21,2020-03-10 08:55:02,9,9,8,15,11,11,26,1,3,6,5,8,12
21,2020-03-10 09:00:02,11,8,12,15,14,11,28,2,4,6,6,12,13
21,2020-03-10 09:05:02,13,8,15,15,16,13,29,3,6,5,8,12,14
21,2020-03-10 09:10:02,15,12,18,16,18,14,29,4,6,6,12,13,19
21,2020-03-10 09:15:02,18,13,16,17,21,14,29,6,5,8,12,14,19
21,2020-03-10 09:20:03,21,13,19,19,22,14,29,6,6,12,13,19,20
21,2020-03-10 09:25:02,22,13,20,20,22,14,29,5,8,12,14,19,21
21,2020-03-10 09:30:02,22,13,21,20,22,16,28,6,12,13,19,20,21
21,2020-03-10 09:35:02,24,13,19,20,21,16,28,8,12,14,19,21,22
21,2020-03-10 09:40:02,25,13,19,21,20,18,27,12,13,19,20,21,22
21,2020-03-10 09:45:02,25,15,19,22,20,19,14,12,14,19,21,22,20
21,2020-03-10 09:50:02,25,16,20,22,19,20,11,13,19,20,21,22,22
21,2020-03-10 09:55:02,27,17,22,23,19,21,11,14,19,21,22,20,21
21,2020-03-10 10:00:02,27,18,20,24,18,22,11,19,20,21,22,22,23
21,2020-03-10 10:05:02,29,19,20,24,19,22,13,19,21,22,20,21,23
21,2020-03-10 10:10:02,30,19,22,24,19,22,13,20,21,22,22,23,24
21,2020-03-10 10:15:02,30,21,23,24,20,23,16,21,22,20,21,23,24
21,2020-03-10 10:20:02,29,23,24,24,21,24,16,21,22,22,23,24,24
21,2020-03-10 10:25:03,30,24,26,24,23,25,16,22,20,21,23,24,24
21,2020-03-10 10:30:03,30,24,26,25,24,25,17,22,22,23,24,24,24
21,2020-03-10 10:35:03,30,25,25,25,26,25,17,20,21,23,24,24,24
21,2020-03-10 10:40:03,30,25,26,25,26,26,19,22,23,24,24,24,24
21,2020-03-10 10:45:02,30,25,26,25,28,26,19,21,23,24,24,24,30
21,2020-03-10 10:50:02,30,25,27,25,29,26,19,23,24,24,24,24,30
21,2020-03-10 10:55:02,30,25,27,25,28,28,19,23,24,24,24,30,30
21,2020-03-10 11:00:03,30,25,27,26,28,29,18,24,24,24,24,30,30
21,2020-03-10 11:05:03,30,25,27,26,28,29,18,24,24,24,30,30,30
21,2020-03-10 11:10:28,30,26,27,26,29,30,18,24,24,24,30,30,30
21,2020-03-10 11:15:02,17,26,28,26,29,30,18,24,24,30,30,30,30
21,2020-03-10 11:20:02,17,28,27,26,29,30,20,24,24,30,30,30,29
21,2020-03-10 11:25:02,17,28,28,26,29,30,20,24,30,30,30,30,29
21,2020-03-10 11:30:02,12,27,28,26,29,30,20,24,30,30,30,29,29
21,2020-03-10 11:35:02,12,27,28,26,29,30,20,30,30,30,30,29,29
21,2020-03-10 11:40:02,13,27,28,26,29,30,20,30,30,30,29,29,29
21,2020-03-10 11:45:02,14,28,28,26,29,30,19,30,30,30,29,29,29
21,2020-03-10 11:50:02,15,28,28,25,29,30,19,30,30,29,29,29,30
21,2020-03-10 11:55:02,13,29,28,25,29,29,19,30,30,29,29,29,29
21,2020-03-10 12:00:02,13,30,27,24,29,30,19,30,29,29,29,30,30
21,2020-03-10 12:05:02,13,30,27,24,29,29,19,30,29,29,29,29,30
21,2020-03-10 12:10:02,15,30,27,23,29,29,20,29,29,29,30,30,30
21,2020-03-10 12:15:02,16,30,28,23,30,29,21,29,29,29,29,30,30
21,2020-03-10 12:20:02,16,30,28,23,29,29,21,29,29,30,30,30,30
21,2020-03-10 12:25:02,16,30,28,22,29,29,21,29,29,29,30,30,30
21,2020-03-10 12:30:02,16,30,26,23,30,29,21,29,30,30,30,30,30
21,2020-03-10 12:35:03,17,30,29,23,28,29,21,29,29,30,30,30,30
21,2020-03-10 12:40:03,16,30,30,22,30,29,22,30,30,30,30,30,30
21,2020-03-10 12:45:03,16,30,30,22,30,29,22,29,30,30,30,30,30
21,2020-03-10 12:50:02,16,27,30,22,29,29,22,30,30,30,30,30,30
21,2020-03-10 12:55:02,16,20,29,21,30,29,23,30,30,30,30,30,22
21,2020-03-10 13:00:02,16,12,22,21,29,29,24,30,30,30,30,30,22
21,2020-03-10 13:05:02,17,12,24,19,30,29,24,30,30,30,30,22,22
21,2020-03-10 13:10:02,16,12,25,19,30,29,24,30,30,30,30,22,24
21,2020-03-10 13:15:02,16,15,27,17,30,29,24,30,30,30,22,22,24
21,2020-03-10 13:20:02,16,15,27,16,29,28,24,30,30,30,22,24,24
21,2020-03-10 13:25:02,16,14,24,17,30,28,24,30,30,22,22,24,24
21,2020-03-10 13:30:02,16,13,22,17,30,28,23,30,30,22,24,24,24
21,2020-03-10 13:35:02,17,12,19,17,30,27,23,30,22,22,24,24,23
21,2020-03-10 13:40:02,17,13,19,17,30,29,23,30,22,24,24,24,22
21,2020-03-10 13:45:02,18,14,18,16,30,27,21,22,22,24,24,23,22
21,2020-03-10 13:50:02,18,16,17,16,30,27,21,22,24,24,24,22,21
21,2020-03-10 13:55:02,18,17,17,17,29,27,21,22,24,24,23,22,22
21,2020-03-10 14:00:02,17,17,17,17,29,27,21,24,24,24,22,21,22
21,2020-03-10 14:05:02,16,14,14,17,29,27,20,24,24,23,22,22,21
21,2020-03-10 14:10:02,16,14,13,16,29,27,20,24,24,22,21,22,21
21,2020-03-10 14:15:02,17,14,13,16,30,27,20,24,23,22,22,21,23
21,2020-03-10 14:20:02,18,14,13,16,30,29,19,24,22,21,22,21,24
21,2020-03-10 14:25:02,18,14,12,15,30,30,19,23,22,22,21,23,24
21,2020-03-10 14:30:02,18,12,11,15,30,30,20,22,21,22,21,24,25
21,2020-03-10 14:35:02,18,13,11,16,29,30,20,22,22,21,23,24,24
21,2020-03-10 14:40:02,17,13,11,16,30,30,23,21,22,21,24,25,23
21,2020-03-10 14:45:02,17,13,13,16,28,29,23,22,21,23,24,24,25
21,2020-03-10 14:50:02,17,14,12,15,29,28,23,22,21,24,25,23,25
21,2020-03-10 14:55:02,17,15,14,15,30,28,23,21,23,24,24,25,25
21,2020-03-10 15:00:02,18,17,14,15,30,28,23,21,24,25,23,25,27
21,2020-03-10 15:05:02,18,17,15,15,30,28,23,23,24,24,25,25,29
21,2020-03-10 15:10:02,19,19,16,15,30,27,23,24,25,23,25,27,30
21,2020-03-10 15:15:02,19,19,16,15,30,28,22,24,24,25,25,29,29
21,2020-03-10 15:20:02,20,19,16,15,30,28,22,25,23,25,27,30,29
21,2020-03-10 15:25:02,20,21,16,15,30,28,22,24,25,25,29,29,27
21,2020-03-10 15:30:27,21,20,16,14,30,29,26,23,25,27,30,29,28
21,2020-03-10 15:35:03,22,20,18,14,30,29,26,25,25,29,29,27,28
21,2020-03-10 15:40:02,23,20,18,14,29,29,25,25,27,30,29,28,28
21,2020-03-10 15:45:02,23,20,18,14,30,29,25,25,29,29,27,28,28
21,2020-03-10 15:50:02,22,19,17,14,29,29,24,27,30,29,28,28,28
21,2020-03-10 15:55:02,23,17,17,14,29,29,24,29,29,27,28,28,28
21,2020-03-10 16:00:02,23,18,16,15,28,29,24,30,29,28,28,28,28
21,2020-03-10 16:05:02,25,19,17,15,26,29,25,29,27,28,28,28,26
21,2020-03-10 16:10:02,26,20,19,15,26,29,26,29,28,28,28,28,26
21,2020-03-10 16:15:02,27,20,19,15,25,29,27,27,28,28,28,26,27
21,2020-03-10 16:20:02,27,20,21,14,27,28,28,28,28,28,28,26,28
21,2020-03-10 16:25:02,29,19,23,14,27,28,27,28,28,28,26,27,28
21,2020-03-10 16:30:02,30,19,14,14,27,29,28,28,28,28,26,28,27
21,2020-03-19 00:05:03,0,0,5,14,4,11,6,4,4,4,4,4,4
21,2020-03-19 00:10:02,0,0,5,14,4,11,6,4,4,4,4,4,4
21,2020-03-19 00:15:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 00:20:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 00:25:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 00:30:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 00:35:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 00:40:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 00:45:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 00:50:03,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 00:55:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:00:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:05:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:10:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:15:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:20:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:25:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:30:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:35:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:40:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:45:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:50:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 01:55:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:00:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:05:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:10:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:15:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:20:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:25:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:30:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:35:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:40:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:45:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:50:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 02:55:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:00:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:05:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:10:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:15:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:20:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:25:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:30:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:35:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:40:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:45:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:50:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 03:55:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:00:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:05:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:10:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:15:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:20:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:25:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:30:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:35:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:40:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:45:03,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:50:03,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 04:55:02,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 05:00:03,0,0,5,14,3,11,6,4,4,4,4,4,4
21,2020-03-19 08:15:02,7,6,14,18,8,14,11,8,8,10,10,10,11
21,2020-03-19 08:20:02,7,4,15,19,9,15,11,8,8,10,10,11,10
21,2020-03-19 08:35:02,10,10,19,22,14,15,5,10,10,10,11,11,11
21,2020-03-19 08:40:02,14,10,20,23,16,15,6,10,10,11,10,11,4
21,2020-03-19 08:45:02,16,8,22,27,16,18,6,10,10,11,11,11,4
21,2020-03-19 08:50:02,19,8,22,28,15,18,6,10,11,10,11,4,4
21,2020-03-19 09:00:02,18,6,26,28,18,19,7,11,10,11,4,4,5
21,2020-03-19 09:05:02,21,7,27,29,18,19,7,11,11,11,4,5,6
21,2020-03-19 09:10:02,22,8,29,29,20,20,8,10,11,4,4,5,6
21,2020-03-19 09:15:02,18,11,29,29,20,20,8,11,11,4,5,6,7
21,2020-03-19 09:20:02,20,14,28,29,23,20,8,11,4,4,5,6,7
21,2020-03-19 09:25:02,19,15,28,29,23,20,8,11,4,5,6,7,8
21,2020-03-19 09:30:02,18,14,27,28,23,20,8,4,4,5,6,7,8
21,2020-03-19 09:35:02,18,15,28,28,22,20,9,4,5,6,7,8,9
21,2020-03-19 09:40:02,17,13,28,27,25,20,9,4,5,6,7,8,9
21,2020-03-19 09:45:02,17,14,28,14,25,20,9,5,6,7,8,9,9
21,2020-03-19 09:50:02,16,16,28,11,24,20,9,5,6,7,8,9,9
21,2020-03-19 09:55:02,16,16,28,11,24,20,9,6,7,8,9,9,9
21,2020-03-19 10:00:02,18,16,27,11,24,12,9,6,7,8,9,9,9
21,2020-03-19 10:05:02,17,16,27,13,23,13,9,7,8,9,9,9,9
21,2020-03-19 10:10:02,18,17,27,13,23,14,9,7,8,9,9,9,9
21,2020-03-19 10:15:02,19,17,25,16,24,15,9,8,9,9,9,9,9
21,2020-03-19 10:20:02,20,17,25,16,25,15,9,8,9,9,9,9,9
21,2020-03-19 10:25:02,20,18,25,16,25,16,9,9,9,9,9,9,9
21,2020-03-19 10:30:02,21,18,25,17,26,16,9,9,9,9,9,9,10
21,2020-03-19 10:35:02,22,18,26,17,27,16,9,9,9,9,9,9,10
21,2020-03-19 10:40:02,22,20,27,19,28,19,10,9,9,9,9,10,10
21,2020-03-19 10:45:02,22,21,27,19,29,19,10,9,9,9,9,10,11
21,2020-03-19 10:50:02,23,21,27,19,29,19,12,9,9,9,10,10,11
21,2020-03-19 10:55:02,23,23,27,19,30,19,12,9,9,9,10,11,11
21,2020-03-19 11:00:02,22,25,28,18,30,19,12,9,9,10,10,11,11
21,2020-03-19 11:05:02,22,24,28,18,30,19,13,9,9,10,11,11,11
21,2020-03-19 11:10:02,22,24,28,18,30,19,13,9,10,10,11,11,11
21,2020-03-19 11:15:02,22,24,28,18,30,18,13,9,10,11,11,11,11
21,2020-03-19 11:20:02,25,26,28,20,30,18,13,10,10,11,11,11,11
21,2020-03-19 11:25:02,26,28,28,20,30,18,13,10,11,11,11,11,11
21,2020-03-19 11:30:02,26,28,29,20,30,18,13,10,11,11,11,11,11
21,2020-03-19 11:35:02,26,28,29,20,30,18,14,11,11,11,11,11,11
21,2020-03-19 11:40:02,26,28,29,20,30,18,14,11,11,11,11,11,10
21,2020-03-19 11:45:02,28,28,29,19,30,19,14,11,11,11,11,11,10
21,2020-03-19 11:50:02,29,29,29,19,29,21,14,11,11,11,11,10,10
21,2020-03-19 11:55:02,29,29,30,19,30,21,14,11,11,11,11,10,10
21,2020-03-19 12:00:27,28,29,30,19,30,21,14,11,11,11,10,10,10
21,2020-03-19 12:05:02,29,29,30,19,30,20,14,11,11,11,10,10,10
21,2020-03-19 12:10:02,30,29,30,20,30,20,14,11,11,10,10,10,10
21,2020-03-19 12:15:02,30,29,30,21,29,20,13,11,11,10,10,10,10
21,2020-03-19 12:20:02,30,29,30,21,29,21,14,11,10,10,10,10,10
21,2020-03-19 12:25:02,28,29,30,21,29,21,15,11,10,10,10,10,10
21,2020-03-19 12:30:02,29,29,30,21,30,20,15,10,10,10,10,10,12
21,2020-03-19 12:35:02,30,28,20,21,30,20,15,10,10,10,10,10,12
21,2020-03-19 12:40:02,30,28,22,22,30,20,15,10,10,10,10,12,12
21,2020-03-19 12:45:02,30,29,24,22,30,19,15,10,10,10,10,12,12
21,2020-03-19 12:50:02,22,28,26,22,30,19,15,10,10,10,12,12,12
21,2020-03-19 12:55:02,23,29,27,23,30,19,15,10,10,10,12,12,11
21,2020-03-19 13:00:02,24,20,30,24,30,19,15,10,10,12,12,12,11
21,2020-03-19 13:05:02,26,19,30,24,29,19,7,10,10,12,12,11,10
21,2020-03-19 13:10:02,26,19,30,24,30,19,7,10,12,12,12,11,11
21,2020-03-19 13:15:02,26,20,30,24,21,19,7,10,12,12,11,10,11
21,2020-03-19 13:20:02,26,20,30,24,17,18,7,12,12,12,11,11,11
21,2020-03-19 13:25:02,25,21,30,24,16,18,6,12,12,11,10,11,11
21,2020-03-19 13:30:02,25,21,30,23,17,18,6,12,12,11,11,11,12
21,2020-03-19 13:35:02,26,23,30,23,16,18,6,12,11,10,11,11,12
21,2020-03-19 13:40:02,24,26,30,23,15,18,6,12,11,11,11,12,12
21,2020-03-19 13:45:02,26,25,30,21,15,18,6,11,10,11,11,12,12
21,2020-03-19 13:50:02,25,18,30,21,15,16,6,11,11,11,12,12,13
21,2020-03-19 13:55:02,26,16,29,21,15,16,6,10,11,11,12,12,13
21,2020-03-19 14:00:02,15,14,27,21,15,16,6,11,11,12,12,13,13
21,2020-03-19 14:05:02,13,10,26,20,16,16,6,11,11,12,12,13,13
21,2020-03-19 14:10:27,9,9,26,20,16,16,6,11,12,12,13,13,13
21,2020-03-19 14:15:02,10,8,25,20,14,16,6,11,12,12,13,13,13
21,2020-03-19 14:20:02,11,8,23,19,14,16,6,12,12,13,13,13,13
21,2020-03-19 14:25:02,11,8,24,19,15,17,6,12,12,13,13,13,14
21,2020-03-19 14:30:02,11,9,20,20,15,17,6,12,13,13,13,13,14
21,2020-03-19 14:35:02,11,10,22,20,15,16,6,12,13,13,13,14,14
21,2020-03-19 14:40:02,9,10,21,23,14,15,6,13,13,13,13,14,14
21,2020-03-19 14:45:02,8,9,21,23,14,15,6,13,13,13,14,14,14
21,2020-03-19 14:50:02,7,9,21,23,15,15,7,13,13,13,14,14,14
21,2020-03-19 14:55:02,6,8,21,23,15,15,7,13,13,14,14,14,15
21,2020-03-19 15:00:02,6,8,22,23,15,15,7,13,13,14,14,14,15
21,2020-03-19 15:05:02,6,9,23,23,15,15,8,13,14,14,14,15,15
21,2020-03-19 15:10:02,5,9,23,23,16,15,8,13,14,14,14,15,16
21,2020-03-19 15:15:27,5,9,23,22,16,15,8,14,14,14,15,15,16
21,2020-03-19 15:20:02,4,9,23,22,17,15,9,14,14,14,15,16,16
21,2020-03-19 15:25:02,4,8,22,22,17,16,9,14,14,15,15,16,15
21,2020-03-19 15:30:02,5,8,23,26,17,16,9,14,14,15,16,16,15
21,2020-03-19 15:35:02,6,6,24,26,16,16,9,14,15,15,16,15,14
